"AOU","mindist","maxdist","nint","nind","npos","nneg","nL","nU","L","U"
5850,250,500,56,1,55,0,37,17,2.47826086956522,-0.671936758893281
5860,250,500,3,0,3,0,2,1,0.0207509881422925,-0.0276679841897233
5870,250,500,10909,0,10909,0,8477,2331,353.732213438735,-40.1966403162056
5880,250,500,972,30,942,0,352,589,26.2213438735178,-45.6600790513834
5900,250,500,311,2,309,0,249,59,20.6640316205534,-3.23913043478261
5910,250,500,51,2,49,0,30,18,2.25395256916996,-1.15415019762846
5911,250,500,20,3,17,0,6,11,0.549407114624506,-0.989130434782609
5920,250,500,2,0,2,0,2,0,0.132411067193676,0
5930,250,500,28359,0,28359,0,20145,7926,732.333003952569,-165.356719367589
5940,250,500,36,0,36,0,18,18,1.12351778656126,-0.965415019762846
5950,250,500,3225,0,3225,0,2325,854,56.096837944664,-13.4634387351779
5960,250,500,686,13,673,0,222,451,16.99604743083,-35.9891304347826
5970,250,500,3021,2,3019,0,2128,867,82.3013833992095,-17.9792490118577
5980,250,500,25535,0,25535,0,19017,6256,682.913043478261,-102.439723320158
5990,250,500,146,4,142,0,59,83,4.40711462450593,-6.46936758893281
6010,250,500,378,0,378,0,40,334,0.945652173913043,-22.2875494071146
6040,250,500,3642,0,3642,0,2215,1378,40.2974308300395,-22.8468379446641
6050,250,500,64,0,64,0,42,22,1.99802371541502,-0.628458498023716
6070,250,500,1145,21,1124,0,403,719,29.6314229249012,-52.5859683794466
6080,250,500,5208,0,5208,0,3714,1443,155.23814229249,-23.1521739130435
6090,250,500,3,0,3,0,2,1,0.0721343873517787,-0.0227272727272727
6100,250,500,2819,0,2819,0,1924,863,50.7727272727273,-16.699604743083
6110,250,500,1666,0,1666,0,1144,509,45.699604743083,-12.9693675889328
6120,250,500,1320,35,1285,0,764,516,36.5533596837945,-23.0839920948617
